step,psnr,ssim,lpips
1,13.14264538082754,0.7193033990707858,0.39188244938850403
2,13.483774026138393,0.7279232439165604,0.37619155645370483
3,13.823368644142137,0.7348298134493004,0.36437612771987915
4,14.139835881763865,0.7399574055437501,0.35560518503189087
5,14.460986743868084,0.7448822086073572,0.34629178047180176
6,14.77885636930168,0.7477201295709945,0.3372456431388855
7,15.090856572772758,0.7486585617517921,0.33033502101898193
8,15.389499914019906,0.7480611793730795,0.32512128353118896
9,15.636055998718128,0.7474627486100225,0.3201541602611542
10,15.853706633824519,0.7472505569327863,0.31648358702659607
11,16.053980212713487,0.7482102906974023,0.31373852491378784
12,16.237337403038936,0.7501784360845903,0.31122368574142456
13,16.4062194453572,0.752949870276788,0.30820703506469727
14,16.556824278928993,0.7561385665112045,0.30498990416526794
15,16.695472150827108,0.7591587960455569,0.302623450756073
16,16.82981873412573,0.7620546627371688,0.29982125759124756
17,16.952883182133313,0.7648316860683151,0.2968793213367462
18,17.071472885242216,0.7681771070494766,0.29471415281295776
19,17.184919523196026,0.7711473234804546,0.2929624915122986
20,17.290178106444337,0.7742950341735612,0.2913363575935364
21,17.390023992751615,0.7773435926035924,0.289170503616333
22,17.488605011788355,0.7810255662748403,0.28673967719078064
23,17.579942595705912,0.7842869099599975,0.2849729359149933
24,17.66446865345142,0.7868699467496448,0.28306132555007935
25,17.743182095781947,0.7889434201912806,0.28118106722831726
26,17.81800105743614,0.7910223223101968,0.2792730927467346
27,17.88974976154557,0.7931363930631655,0.2772214412689209
28,17.95786048368567,0.7947431672863786,0.27563193440437317
29,18.02566287302924,0.7963375008876343,0.273659348487854
30,18.092237136374237,0.797843721186616,0.27155041694641113
31,18.161236380915923,0.799010413668863,0.26928672194480896
32,18.230661783758123,0.8007254267262573,0.26711559295654297
33,18.300113261079307,0.8022231241178375,0.26467856764793396
34,18.376908397629364,0.8043396927246219,0.2620586156845093
35,18.450129955595784,0.8061005689632044,0.25956445932388306
36,18.514254360341138,0.8080409135565744,0.2573545575141907
37,18.573716983297118,0.8093063059195952,0.2558589577674866
38,18.63101161762319,0.8100774213931836,0.2550109624862671
39,18.685052796812954,0.8104408669891502,0.2550637722015381
40,18.736972863787674,0.8106063964122142,0.2550874352455139
41,18.7904572553694,0.8109267081030351,0.25496989488601685
42,18.84645872184647,0.811451310655201,0.2539006769657135
43,18.902127070995963,0.8126926159397029,0.2525448799133301
44,18.950553623777505,0.8136754455869487,0.251027911901474
45,18.99504915405859,0.8147832685625719,0.24969208240509033
46,19.037510624512958,0.8158845603451313,0.2490965723991394
47,19.081247406337983,0.8168337037382368,0.24839061498641968
48,19.12403416526327,0.8175575563165948,0.24789610505104065
49,19.17133054423472,0.8178345305347164,0.2471027970314026
50,19.21234054073011,0.8187705944267135,0.24715891480445862
51,19.240752872029745,0.819055556988948,0.24672028422355652
52,19.263725200140694,0.8191395200263788,0.24643367528915405
53,19.301007918564345,0.8194233061315686,0.2455400824546814
54,19.344297795376598,0.819480410048009,0.24435260891914368
55,19.383059091045467,0.8199062068686481,0.24321594834327698
56,19.421808472469603,0.8207402996241454,0.2425156980752945
57,19.457864245466368,0.8215469710976793,0.2419973462820053
58,19.501419833837332,0.8225103739643987,0.24112237989902496
59,19.554421326194444,0.8241767167949261,0.239885151386261
60,19.610037784215567,0.8259680184976829,0.23862773180007935
61,19.670715067385196,0.8272873880726631,0.23795247077941895
62,19.726387239874562,0.8281290776521696,0.23762446641921997
63,19.774568462389908,0.8286026714322041,0.2371436506509781
64,19.800182445422607,0.8283338808626146,0.23635534942150116
65,19.82948069009162,0.8278683060918562,0.23578010499477386
66,19.881608569730446,0.8281767856510137,0.23459525406360626
67,19.938477659342226,0.8286762116458716,0.23357748985290527
68,19.978531641833285,0.8293108386764952,0.23201477527618408
69,20.01409171260253,0.8299330967046951,0.23033367097377777
70,20.043378476108312,0.8303999013289923,0.22876664996147156
71,20.082149275324625,0.83097341167903,0.22768020629882812
72,20.134961850364746,0.8317705850259705,0.2269158959388733
73,20.17963117094103,0.8324948354960825,0.22667348384857178
