step,psnr,ssim,lpips
1,13.1598627387414,0.7186821288378432,0.3956947326660156
2,13.510485265496277,0.728391288390369,0.37861257791519165
3,13.862788761269147,0.7364864709497375,0.36592715978622437
4,14.210315411865402,0.7406724278545057,0.35541269183158875
5,14.552235534791889,0.7426878187704737,0.3472011089324951
6,14.885047541498286,0.7446428812390845,0.33789554238319397
7,15.209434937427428,0.7459439808854036,0.331155002117157
8,15.530207083171216,0.7491291107430245,0.32617947459220886
9,15.827161552483513,0.752084894823195,0.32054176926612854
10,16.09241661308605,0.7547547710866662,0.31432831287384033
11,16.3250044683801,0.7571717201766801,0.30853739380836487
12,16.520929955657838,0.7595494402634259,0.3040320575237274
13,16.685584123849686,0.762078606907651,0.2998749017715454
14,16.83379614210915,0.7654365203244774,0.29609915614128113
15,16.970188325484685,0.7690065383070146,0.292978972196579
16,17.099537750406622,0.7732350104423787,0.2901906371116638
17,17.219313685689322,0.7770691163224303,0.28778374195098877
18,17.335100893193825,0.7806183977109988,0.2862209677696228
19,17.443092650439084,0.7840091436559385,0.28379660844802856
20,17.548101561345415,0.787748994296785,0.2807456851005554
21,17.65119389468811,0.7916019676076781,0.27751776576042175
22,17.749001980455073,0.7945955432461139,0.274710088968277
23,17.840792754555263,0.7970157240581713,0.27163535356521606
24,17.93153711978666,0.8001457564210964,0.26792776584625244
25,18.016287729974106,0.8028794743333867,0.26503676176071167
26,18.094394281579852,0.8045441592684744,0.26269614696502686
27,18.160282633242357,0.8053775150378123,0.2604103684425354
28,18.217809344099702,0.8057916308175951,0.2573186159133911
29,18.271167463677312,0.806359891832707,0.25511133670806885
30,18.318310831980405,0.8070105178754252,0.25399601459503174
31,18.36500724919782,0.807800424132945,0.2526770532131195
32,18.411608108148684,0.8086564549832987,0.25186455249786377
33,18.45810637838361,0.8095324099109078,0.25101715326309204
34,18.50734606289706,0.8108425641135675,0.24995732307434082
35,18.55479108847892,0.8121010166852424,0.248966246843338
36,18.601474354745285,0.8133284270696682,0.2485029697418213
37,18.648956670109275,0.8144709521031026,0.24745520949363708
38,18.6976158401015,0.815647806917624,0.2460378259420395
39,18.743312443327795,0.816822709298401,0.24524936079978943
40,18.777000787348722,0.8172033256554757,0.24513249099254608
41,18.800289644068936,0.8181665492472853,0.24427253007888794
42,18.820768581143327,0.8189187742686984,0.24370484054088593
43,18.846773713060006,0.8194576198445634,0.24303217232227325
44,18.883615139544265,0.820115708732938,0.2422865778207779
45,18.918578588991423,0.8206789414028735,0.2412499487400055
46,18.956738961257315,0.8215336404549128,0.23978158831596375
47,18.99885181627009,0.8218673698182695,0.23888111114501953
48,19.041641590944977,0.8221224080891903,0.2379288673400879
49,19.097142921896847,0.8227036155475257,0.2375747263431549
50,19.15902449845327,0.8237354182548481,0.23676705360412598
51,19.217137167392146,0.8250996771712286,0.23562100529670715
52,19.257581624510745,0.826501403045655,0.23410336673259735
53,19.29624590248337,0.8276255983621642,0.23226940631866455
54,19.34531722949292,0.828262417767086,0.23091508448123932
55,19.394872908225796,0.8284662499953107,0.22985036671161652
56,19.441042574026962,0.8282077626321018,0.22861184179782867
57,19.48158434070486,0.8279857202931881,0.22762049734592438
58,19.51951498801894,0.8283249134824778,0.22677308320999146
59,19.55757875327089,0.8286837577127893,0.226155087351799
60,19.59860046383216,0.8296380223205198,0.22564949095249176
61,19.642608295360823,0.8305256413083435,0.22527649998664856
62,19.690819316063347,0.8313340827941899,0.22467942535877228
63,19.734813727096956,0.8322506316378115,0.22388175129890442
64,19.780308730882922,0.8329617153828917,0.22255243360996246
65,19.821226206717135,0.8336352144297304,0.2217508852481842
66,19.864819966948087,0.8340819358794782,0.22134751081466675
67,19.897126313884115,0.8339796573596817,0.22045844793319702
68,19.92409220196835,0.8339475559871833,0.2207164168357849
69,19.945050990912744,0.8338714875721754,0.22043007612228394
70,19.975914688203197,0.8337678140339196,0.22016289830207825
71,20.005168468436775,0.8339265731447459,0.21972700953483582
72,20.052072254265454,0.8341482374711596,0.2194749116897583
73,20.098634014136287,0.8347999436342707,0.2192256897687912
74,20.137566382223486,0.8352750209158865,0.21892468631267548
75,20.1859730295794,0.835761949271926,0.21859759092330933
76,20.21692095169667,0.8356924941679363,0.2181461751461029
77,20.251404876228772,0.8358321863767922,0.21789422631263733
78,20.294167390461624,0.8361315832972139,0.21728962659835815
79,20.342122731413284,0.8368710820344157,0.21595442295074463
80,20.406580360819785,0.8376088267353322,0.214377760887146
81,20.455460367817885,0.8381179874280638,0.21295365691184998
82,20.48133499870675,0.8380778982350024,0.21192513406276703
83,20.52480305329684,0.8383622776368934,0.21143560111522675
84,20.534514220852557,0.8384586701553657,0.21099117398262024
85,20.527138829513216,0.8379929344631728,0.2114521861076355
86,20.53559102854841,0.8376506602976325,0.21199968457221985
87,20.553450569869906,0.8377413331945013,0.2126246988773346
88,20.581582365761342,0.8376458544302151,0.21378575265407562
89,20.6194411707129,0.8379040575497666,0.21415987610816956
90,20.671887971061995,0.8380331730232045,0.21398356556892395
91,20.72759542769189,0.8382408209633893,0.21356095373630524
92,20.785125355816835,0.8385309741013387,0.2128385305404663
93,20.84771783873892,0.839040056843285,0.2115957885980606
94,20.881897753622766,0.8393580337084191,0.209927499294281
95,20.904857491327128,0.8396255908638798,0.20856547355651855
96,20.932691064080533,0.8401251106091664,0.20746909081935883
97,20.982837517301157,0.8411022577477015,0.2066066414117813
98,21.03252199977986,0.8419958217754379,0.20599527657032013
99,21.083228459496453,0.8428510999200375,0.2058517187833786
100,21.15004809255202,0.8439260518995435,0.20508015155792236
101,20.22199000212623,0.823088613297931,0.2270442098379135
102,20.64783494292464,0.8326946782020573,0.21761257946491241
103,21.032530445009414,0.8412446758067386,0.21021044254302979
104,21.27593480714712,0.8461871277536037,0.2057701051235199
105,21.441860987482443,0.848506706990135,0.2025841772556305
106,21.535609789590218,0.8497307423662175,0.20030954480171204
107,21.622442059134492,0.8511416029702691,0.1986287534236908
108,21.70269613487163,0.8521338978617302,0.19693756103515625
109,21.791431396160736,0.8535835029186725,0.19629590213298798
110,21.888648740191314,0.854805326946985,0.19502390921115875
111,21.987810519570395,0.8562450617684458,0.19219933450222015
112,22.089811642910963,0.8575870128897448,0.1899452805519104
113,22.15317199700289,0.859086901093051,0.1889956146478653
114,22.19647131519838,0.8599155911390257,0.188918799161911
115,22.218258608530927,0.8598632623736816,0.19013336300849915
116,22.23643796805899,0.8593599509347053,0.19050399959087372
117,22.26168618335742,0.8588212758662057,0.1911723017692566
118,22.29047819448875,0.8581573305301632,0.19049453735351562
119,22.305234425446685,0.8580326786635392,0.18953531980514526
120,22.300038799680543,0.8578702154258723,0.18940547108650208
121,22.315655593721285,0.8584537117088864,0.1882374882698059
122,22.316882523292193,0.8586979817897097,0.18707242608070374
123,22.339851081815524,0.8592304615161394,0.1858942210674286
124,22.371503252720323,0.8595945299307343,0.18544790148735046
125,22.392557514451802,0.8598362294841572,0.1851794272661209
126,22.38000720282242,0.8597308875020969,0.18533429503440857
127,22.39962968935391,0.8603290938003599,0.18524017930030823
128,22.427408926435394,0.8609442891582141,0.18448859453201294
129,22.459696622502054,0.8613130577562548,0.18408547341823578
130,22.513502741418808,0.8618040353225181,0.183610737323761
131,22.582109313194184,0.8626076312894116,0.1825292706489563
132,22.63252507621271,0.8631624148713019,0.18203485012054443
133,22.671948821680722,0.8638288306693439,0.18169522285461426
134,22.716555096308024,0.8645336782548987,0.18142655491828918
135,22.792212295023738,0.8656222847725067,0.18146127462387085
136,22.839460499666355,0.8663618713170788,0.18123142421245575
137,22.856861328413316,0.8667215113507005,0.18092353641986847
138,22.87172079226533,0.8669762094378335,0.18063773214817047
139,22.88688570809567,0.8672765314183262,0.18027472496032715
140,22.92770759186193,0.8678163499997272,0.1799447238445282
141,22.97817765040818,0.8685625322115889,0.17928683757781982
142,23.024731163045185,0.8690128648925118,0.17846712470054626
143,23.056107444762766,0.8695209672794527,0.17719459533691406
144,23.09108485920596,0.8702057268865603,0.1764046847820282
145,23.11141266103764,0.8705204056541486,0.17609797418117523
146,23.117909843165254,0.8706696560972472,0.1765589565038681
147,23.112495974485242,0.8707170995512832,0.17683382332324982
148,23.087696913273156,0.8706283958032969,0.17718617618083954
149,23.068600166573063,0.8704938186536365,0.1771286278963089
150,23.044264249943428,0.8703753469001866,0.17802955210208893
