step,psnr,ssim,lpips
1,13.178024674285183,0.7203059475931459,0.39075589179992676
2,13.514987084990711,0.7293101553401478,0.37816348671913147
3,13.858083955239769,0.7360366676798935,0.36694368720054626
4,14.19674128102136,0.7410162812114313,0.3586491048336029
5,14.534389098502372,0.7458494963962572,0.349535197019577
6,14.857610290516238,0.7492066818806378,0.34003937244415283
7,15.174218709031532,0.751133229521619,0.33166205883026123
8,15.472966186792123,0.7526311048331958,0.3260713219642639
9,15.747409309591955,0.754135727791744,0.3207206726074219
10,15.994870675330725,0.7558860899286716,0.31548917293548584
11,16.212368193796966,0.7577990237609179,0.31007224321365356
12,16.403587452585832,0.7599475403597694,0.305044561624527
13,16.57645375889109,0.7629647428966709,0.30035942792892456
14,16.73748643046493,0.766359629743819,0.29535314440727234
15,16.879107413873456,0.7689839423446149,0.2917385697364807
16,17.007744663364676,0.7714472423757107,0.28814852237701416
17,17.128177900401706,0.7737147664233572,0.2852625846862793
18,17.242245969817166,0.7759127733175709,0.2832021117210388
19,17.353382881211008,0.7784365967958484,0.28068605065345764
20,17.461937809071458,0.7815630326754116,0.2778480648994446
21,17.57159901163954,0.7853363839645975,0.27505815029144287
22,17.67089835534734,0.7890585716001004,0.27197128534317017
23,17.76783182275123,0.7923413676052492,0.26960301399230957
24,17.85918231621752,0.795122323107554,0.2673448324203491
25,17.94378285904439,0.7971074617478732,0.26593172550201416
26,18.021329957456594,0.7990926654472296,0.26437312364578247
27,18.100743600704657,0.8007514947875466,0.26335811614990234
28,18.181114749884312,0.8022609117840105,0.26215752959251404
29,18.255257797404724,0.8035318650750108,0.2603890001773834
30,18.325369777835093,0.8047098815786721,0.25813642144203186
31,18.390880762169346,0.8060067124206761,0.2559558153152466
32,18.455309374175528,0.8071206007572963,0.2541678249835968
33,18.518259611961994,0.8084430721650561,0.2528054416179657
34,18.579244236416198,0.8098187396071354,0.2514515817165375
35,18.64221598008082,0.8111622090723571,0.25047996640205383
36,18.70281303067935,0.8122794184308044,0.24902448058128357
37,18.751165285238404,0.8130034828498364,0.2474510371685028
38,18.793254623121545,0.8137299486025582,0.24667543172836304
39,18.832844502909843,0.8146461119535887,0.2459356039762497
40,18.88082513662524,0.816235873447082,0.24447673559188843
41,18.928136393684966,0.8180898641256301,0.24272379279136658
42,18.976243986899263,0.8192991444019647,0.2414887547492981
43,19.0294627451957,0.8201898785483174,0.2411177158355713
44,19.09121819585498,0.8206523763131602,0.24093174934387207
45,19.15263951908772,0.8206136753549345,0.24030284583568573
46,19.207059591502144,0.8208130056829432,0.23903506994247437
47,19.272594365850377,0.8223759634566664,0.2370406985282898
48,19.339248908734927,0.8240592800389864,0.23485083878040314
49,19.394025256078162,0.8259983139595866,0.23318859934806824
50,19.439746613053618,0.8276355134729433,0.23160922527313232
51,19.47972510812083,0.8288494598123917,0.23036202788352966
52,19.518784415967463,0.8295718631622945,0.22962459921836853
53,19.5600733237182,0.8297822502120783,0.22934992611408234
54,19.60323010975847,0.8298288080234332,0.22911430895328522
55,19.63546522391663,0.829383067461361,0.2288045883178711
56,19.659240252106933,0.8291077472928655,0.2289106547832489
57,19.680157023145618,0.8287348983687514,0.22868239879608154
58,19.71527482894478,0.828506635523729,0.2280045598745346
59,19.76676885278863,0.8293429249685982,0.22730256617069244
60,19.81893248120852,0.8304744544171906,0.2266426980495453
61,19.862463778077515,0.8318095846436219,0.22555455565452576
62,19.901534334983943,0.8330886356751067,0.22411280870437622
63,19.949756768678448,0.8340967494370948,0.22290751338005066
64,20.005746217990705,0.834561089607015,0.22183150053024292
65,20.052524551005526,0.8348475318746621,0.22113442420959473
66,20.098734619182483,0.8345660727937826,0.22105783224105835
67,20.145027182876454,0.8344848946182374,0.22096110880374908
68,20.185088825923472,0.8347472086377689,0.22043199837207794
69,20.221706568590147,0.835173612363611,0.21951304376125336
70,20.262683957190486,0.8358571664390698,0.21860097348690033
71,20.310134846373256,0.8365658079990822,0.21773841977119446
72,20.36024894324763,0.8372136589880593,0.2163407951593399
73,20.400936432355007,0.8376253100962687,0.21489523351192474
74,20.438463838294638,0.8379541951677232,0.2136514037847519
75,20.50455204026267,0.8383852642856996,0.21326449513435364
76,20.560013064542048,0.8385551540706949,0.21370816230773926
77,20.602633754946446,0.8385438744633115,0.21429118514060974
78,20.610463554292263,0.8380168295960718,0.2150198370218277
79,20.64034249211855,0.8379446525636699,0.21510037779808044
80,20.68158704148013,0.8380490757983505,0.21518011391162872
81,20.7263088091183,0.8383305265384923,0.2146105170249939
82,20.781682846498008,0.8394986391441001,0.21312512457370758
83,20.83097515111673,0.8402984584300621,0.2121734619140625
84,20.86881433576992,0.8412969741692465,0.21087536215782166
85,20.897957960657003,0.841987906609789,0.2099454551935196
86,20.93087958862265,0.842983823051814,0.2092326581478119
87,20.959414702860627,0.8436648683453883,0.2087143212556839
88,21.004303638598273,0.8441717181422086,0.20832432806491852
89,21.06441217695091,0.8447906546711921,0.20804600417613983
90,21.119347206271293,0.8455554847022094,0.20795336365699768
91,21.15914048326625,0.8460991969874693,0.20760169625282288
92,21.189407740029655,0.8460773268504121,0.20758122205734253
93,21.183950942712375,0.8452405632974272,0.2073664665222168
94,21.16895943175933,0.8445438144816805,0.20710930228233337
95,21.149938039219997,0.8432122310257554,0.20740783214569092
96,21.145186670030366,0.8420048819496214,0.20752286911010742
97,21.16674360577706,0.841705071273324,0.20680022239685059
98,21.228096657862054,0.8421801142434565,0.20573313534259796
99,21.280085738637204,0.8435725309121156,0.20405450463294983
100,21.3290938209005,0.8446258202617187,0.20336180925369263
101,20.345496081122487,0.823086539780678,0.22511893510818481
102,20.766947980284293,0.8314624441021109,0.22133544087409973
103,21.151533686991097,0.8394271075270848,0.21898379921913147
104,21.391724944436568,0.845217800588121,0.21383589506149292
105,21.54699006115218,0.8485425660101612,0.21001282334327698
106,21.68324797099053,0.8507149951035687,0.20767393708229065
107,21.777584436462895,0.8513834549455023,0.20631134510040283
108,21.8529658614194,0.8517102689326532,0.20334720611572266
109,21.921854925112783,0.8522555692150725,0.20178882777690887
110,22.000285136138437,0.8537743920992966,0.20033806562423706
111,22.06193165260128,0.8552448562104328,0.19895559549331665
112,22.125823747072815,0.8566843756087305,0.19801634550094604
113,22.15838745614593,0.8571096446556788,0.19784368574619293
114,22.204647498216413,0.857649934652699,0.19759109616279602
115,22.246359011423827,0.8578654775504431,0.19813095033168793
116,22.269402525325642,0.8579078166534805,0.19767498970031738
117,22.276441254205874,0.8574193877052504,0.19830715656280518
118,22.28319015474732,0.857127825292192,0.1977986991405487
119,22.335481964933408,0.8582828838891278,0.19668090343475342
120,22.345361688531597,0.8590980321343066,0.19579726457595825
121,22.340381342859633,0.8599104102699086,0.1959429830312729
122,22.35559617921532,0.8607616176856178,0.19519096612930298
123,22.386406556691256,0.8618527764845542,0.19268298149108887
124,22.419327184131042,0.8626036815300466,0.19084951281547546
125,22.455123172380645,0.8632254374227496,0.18905271589756012
126,22.482940135383096,0.863380544942395,0.18771903216838837
127,22.52526312776073,0.8636073361476634,0.18627691268920898
128,22.5547173720063,0.8638026007820147,0.18442568182945251
129,22.581911518547976,0.8641560394169797,0.1835530400276184
130,22.621196819797632,0.8643420973708705,0.18362528085708618
131,22.68827247122053,0.8648912012355777,0.18359830975532532
132,22.72211686737185,0.8652431457766966,0.18335187435150146
133,22.72561429984153,0.8658988186878983,0.18216359615325928
134,22.725610227502138,0.8664301562172428,0.1817149817943573
135,22.741369589559433,0.8667100502358626,0.1810920238494873
136,22.79733555650269,0.8674401458295646,0.18015307188034058
137,22.846715290862896,0.8682932420671848,0.17884615063667297
138,22.892523694853836,0.8692349773181669,0.17694880068302155
139,22.929522890685654,0.8700867014144419,0.17479726672172546
140,22.93568413292343,0.8707803759686921,0.1740703135728836
141,22.935870730891402,0.8712832342312947,0.1734343022108078
142,22.92972189561003,0.8714323374527572,0.17359793186187744
143,22.944646076710285,0.8717991062682575,0.173567533493042
144,22.956346430281613,0.8718376519493196,0.17361249029636383
145,22.960427025846364,0.8720860972884265,0.17418928444385529
146,22.965430705478774,0.8723050739892427,0.17496420443058014
