step,psnr,ssim,lpips
1,13.075917666671323,0.7367357884461052,0.37206724286079407
2,13.406599649136112,0.743773201617315,0.36050042510032654
3,13.74423998475124,0.7513005639443278,0.3463948369026184
4,14.079778773116063,0.7589510521390954,0.3328999876976013
5,14.401636695501265,0.7659282753559928,0.3229745626449585
6,14.701480874350224,0.7721977733013655,0.3141392469406128
7,14.981658459705443,0.776988189012541,0.30789464712142944
8,15.227970763988845,0.7804379474726316,0.3037600517272949
9,15.450871686615464,0.7831029269376807,0.2984979748725891
10,15.653722377583117,0.7850343066128532,0.2931753993034363
11,15.847835342257099,0.7872135128450508,0.2882315516471863
12,16.036176794439438,0.7896600293764816,0.28296786546707153
13,16.22378127153575,0.7922818007957574,0.2773013114929199
14,16.404349527685824,0.7954315628085235,0.27111580967903137
15,16.583831647164807,0.7991005189647149,0.2665310800075531
16,16.754680079737778,0.8023380222231685,0.2636399269104004
17,16.906617679296723,0.8045835871307269,0.2625911831855774
18,17.050534568290722,0.8064763515366499,0.260030061006546
19,17.18571365641853,0.8085132317032343,0.2565975785255432
20,17.31203731167475,0.8102930792663962,0.25472497940063477
21,17.42877934332519,0.8118581946110716,0.2518381178379059
22,17.542352424803333,0.8131923257065914,0.2495243102312088
23,17.651450327738488,0.8145742190420912,0.2480795681476593
24,17.758969868782984,0.816140621287262,0.24633920192718506
25,17.857396013718535,0.8173330110783888,0.2449033260345459
26,17.94964319969811,0.8178864607454598,0.2443479299545288
27,18.035872920020076,0.8183372418936313,0.243984192609787
28,18.12251705310515,0.8188552645828581,0.24332785606384277
29,18.212763051462233,0.820150457360902,0.24200566112995148
30,18.297371093169097,0.8215385415389248,0.2400950789451599
31,18.378997611482514,0.8227889341017504,0.23860478401184082
32,18.453620324547252,0.8238655066988838,0.237529456615448
33,18.5185297453225,0.8247361596892956,0.23679377138614655
34,18.58471666093086,0.8256597563726569,0.23617015779018402
35,18.65412843915893,0.8263608129849312,0.23592457175254822
