step,psnr,ssim,lpips
1,13.1492502202988,0.7166464859851635,0.3962036967277527
2,13.506406693998066,0.7270790567439688,0.37932413816452026
3,13.836429313888708,0.7343338259794683,0.36860600113868713
4,14.161871879422865,0.7393797475486309,0.3596471846103668
5,14.47035364516979,0.742753100440193,0.35083699226379395
6,14.778356794223322,0.7446855141964844,0.34197765588760376
7,15.078021363251358,0.7454884420511355,0.33457818627357483
8,15.368077880206311,0.7464639500444733,0.3282182514667511
9,15.637924182744632,0.7478985552772951,0.32316821813583374
10,15.882137558641086,0.7497111873818235,0.31815215945243835
11,16.097770104902402,0.7521898827654608,0.31270402669906616
12,16.28331783006354,0.7546012588886549,0.3082440495491028
13,16.445102178223184,0.7572631726441266,0.30347490310668945
14,16.588134084806605,0.7600931373408996,0.29977932572364807
15,16.717168019433213,0.762949288397054,0.2958105206489563
16,16.839707723499686,0.7660481776200886,0.2921169400215149
17,16.94271658785115,0.7686661783178769,0.28940021991729736
18,17.049207542323423,0.7714485225682021,0.2873140573501587
19,17.155689813322425,0.7740947714590788,0.28513994812965393
20,17.264911294193546,0.7769742866000584,0.2827439308166504
21,17.37778747900997,0.7798570420312828,0.2811727821826935
22,17.4945346729831,0.783127772586793,0.2786509692668915
23,17.593687156325974,0.7864708144937547,0.27565011382102966
24,17.69081841820343,0.7898237260065777,0.27329301834106445
25,17.784266256132575,0.7923146910656791,0.2713993489742279
26,17.875451144281527,0.7948303463585966,0.26901358366012573
27,17.966180478021766,0.797103088246979,0.2664928734302521
28,18.057340374168163,0.7992944756276676,0.2644504904747009
29,18.14782374437973,0.8020100614917375,0.26209089159965515
30,18.228277421959977,0.8045321300413802,0.26016801595687866
31,18.293877946656135,0.8062259279766698,0.2579815983772278
32,18.349849903827263,0.8076471543868887,0.25595492124557495
33,18.402538142834025,0.8083948303735674,0.2549383342266083
34,18.45109862271355,0.8086336982932162,0.2542460858821869
35,18.49717445274681,0.8092087314370358,0.2539159655570984
36,18.540642021252978,0.8102394348507754,0.2529396116733551
37,18.590874862913665,0.8119442033991362,0.25174495577812195
38,18.642005929092413,0.8138159744198897,0.2502288222312927
39,18.697210790607983,0.8151239974760376,0.24888357520103455
40,18.747089167424367,0.8158400793174804,0.24792972207069397
41,18.79738652908903,0.8163493142809136,0.24703599512577057
42,18.84177200397301,0.8171338274412042,0.24604693055152893
43,18.88660325282763,0.8178504160188326,0.24506641924381256
44,18.923703425876177,0.817753792328896,0.2451058179140091
45,18.9578941416048,0.8176700248014298,0.24468562006950378
46,18.997946655307125,0.8178429943939342,0.24400199949741364
47,19.035661946130478,0.8180165070753945,0.24315352737903595
48,19.06994740077403,0.8185662188889054,0.24199074506759644
49,19.10801465156775,0.8194883852373249,0.24014613032341003
50,19.155905444853328,0.8204951138803698,0.23840294778347015
51,19.211781849638445,0.821470182899783,0.23625917732715607
52,19.26626959710766,0.822392831952704,0.23453190922737122
53,19.316329411803125,0.8231924948975623,0.2333918809890747
54,19.360271186404525,0.823915080043644,0.2320982813835144
55,19.409777819251637,0.8247305321010826,0.23158293962478638
56,19.465683124284396,0.8257213207979511,0.23090916872024536
57,19.521318984852233,0.826664447182666,0.2304539531469345
58,19.569326588140065,0.8273351018505856,0.22993722558021545
59,19.610899472144535,0.8279685606738934,0.22897815704345703
60,19.648181765418013,0.8283155933394212,0.22811701893806458
61,19.681660327297216,0.8286294119099348,0.22673243284225464
62,19.71129826331403,0.8288319799928225,0.22595053911209106
63,19.74728366619872,0.8289754268485442,0.22543233633041382
64,19.799142252757115,0.8295039260615299,0.22466155886650085
65,19.859254239197167,0.8315584999462334,0.22285659611225128
66,19.904330771305364,0.8328282757701754,0.22156232595443726
67,19.934842707940735,0.8341175519511372,0.2200329303741455
68,19.96448639209686,0.8354465281640241,0.21859237551689148
69,20.001538493610354,0.8363274331646856,0.21705731749534607
70,20.09304910455004,0.8375598929807412,0.21589542925357819
71,20.153488109649665,0.8381318199323897,0.21522176265716553
72,20.201026763361835,0.8373564041757238,0.2152029275894165
73,20.224523563980593,0.8369685304025415,0.21500307321548462
74,20.254418314464093,0.8373817480314223,0.21496915817260742
75,20.284139013369415,0.8374282594008591,0.21482327580451965
76,20.322412767930103,0.8374109018451229,0.21462100744247437
77,20.36512668100961,0.8372910640985022,0.21451438963413239
78,20.42158324113491,0.8382163698467516,0.2143457680940628
79,20.475257043848714,0.8392152883450598,0.21359242498874664
80,20.523472074059704,0.8402392670573571,0.2130914032459259
81,20.556909434859953,0.840640973504033,0.21297809481620789
82,20.595793364360905,0.8410232969816619,0.2126893848180771
83,20.637944811807216,0.8418571342629692,0.2118430733680725
84,20.6814263234576,0.8423254468627986,0.210954487323761
85,20.7186627487144,0.8424576134706845,0.2100917249917984
86,20.747304479598352,0.8421350194443882,0.20971831679344177
87,20.766496477764274,0.8420787351878628,0.20916847884655
88,20.783377395726514,0.8418509668568813,0.20877820253372192
89,20.78716015698285,0.8414544437254494,0.20863696932792664
90,20.792708315891637,0.8408930219675214,0.20875641703605652
91,20.810521865147273,0.8404078857360561,0.2084902822971344
92,20.840811822796486,0.8402672353282413,0.20844201743602753
93,20.865236712392555,0.8400235441328584,0.20868350565433502
94,20.897570196624375,0.840005650807027,0.20966197550296783
95,20.91840109333035,0.8399876427778663,0.21046249568462372
96,20.929811362605207,0.8398132673115404,0.21099647879600525
97,20.944550187568684,0.8396978443936082,0.21110939979553223
98,20.969485526250395,0.839857822134265,0.21096211671829224
99,21.010338391776372,0.8402047072675152,0.21063919365406036
100,21.053593839405877,0.8407933226954928,0.210384801030159
101,19.789585873565155,0.8161885206318642,0.23274803161621094
102,20.193107946545492,0.825102377041996,0.22513048350811005
103,20.59141781571131,0.8333228542308619,0.2182145118713379
104,20.8922792558571,0.8388465130082791,0.2145717889070511
105,21.115104259802415,0.8428197182658305,0.211495041847229
106,21.27700318726797,0.8449802115656135,0.20894789695739746
107,21.372825493044047,0.8460052902148715,0.20594576001167297
108,21.43773375690838,0.8469035520385176,0.2043416053056717
109,21.488224461572486,0.8477171589201168,0.20259180665016174
110,21.473356579647195,0.84739016097889,0.2019333392381668
111,21.474026883764495,0.8470735042181733,0.20308756828308105
112,21.511669229634606,0.8469279187766593,0.20343531668186188
113,21.55747175630488,0.8475483791144791,0.20193317532539368
114,21.580221686696515,0.8481594804340338,0.20050781965255737
115,21.569498501017176,0.8477971730099446,0.2000274956226349
116,21.57571710821832,0.847195398564104,0.200070321559906
117,21.584460954506266,0.8469893674600179,0.20006926357746124
118,21.621562758097767,0.8470473253182469,0.1997336447238922
119,21.688314607415546,0.8474798305889265,0.20006641745567322
120,21.802401030481015,0.8487458865333827,0.20037099719047546
121,21.91580046579455,0.8504513838759583,0.19935931265354156
122,22.01075075720285,0.8522250836979834,0.198086217045784
123,22.09443449079806,0.8536246391369978,0.19718757271766663
124,22.16865831264044,0.8546962718650679,0.19646874070167542
125,22.229295488122382,0.8555798291519916,0.19555579125881195
126,22.284910093204353,0.8563561808845486,0.19472624361515045
127,22.344434006399183,0.8572863906593167,0.19372062385082245
128,22.394188732475765,0.8579659664543625,0.19315505027770996
129,22.455751471659188,0.8589129045511562,0.19242271780967712
130,22.525822413379025,0.8601760209011958,0.19180795550346375
131,22.557381200934408,0.8607588067104541,0.19228771328926086
132,22.562803798273873,0.860989091700434,0.192674919962883
133,22.546087969367985,0.8600778853531565,0.19216711819171906
134,22.549728047156975,0.8595964832729258,0.19117867946624756
135,22.54818566843069,0.8592768690157561,0.19072657823562622
136,22.560494610507238,0.8592893412376593,0.19029617309570312
137,22.62486355767568,0.8600819939944974,0.18977300822734833
138,22.65328139651099,0.8603459800360485,0.18943500518798828
139,22.679875892495552,0.8611577272870292,0.18880291283130646
140,22.666339975925357,0.8614512502409052,0.18805444240570068
141,22.655913341769335,0.8618215924923845,0.18705454468727112
