step,psnr,ssim,lpips
1,13.096467089464074,0.7379158886122359,0.36989569664001465
2,13.437508288649296,0.7459314897631364,0.3531307578086853
3,13.774574680253313,0.7533713243920236,0.3391825556755066
4,14.11502443693366,0.7608410111328615,0.32748204469680786
5,14.457385962236014,0.7674928699579259,0.31798064708709717
6,14.790773601313843,0.7728974318119506,0.3112219274044037
7,15.100492840509197,0.7770927718268964,0.3042401075363159
8,15.380345734839356,0.7805992750098872,0.2970757782459259
9,15.630259982636936,0.7837666983601436,0.28847676515579224
10,15.855389390659784,0.7865204691148157,0.2811882495880127
11,16.065855699814236,0.7894736324897904,0.27603065967559814
12,16.261626863750895,0.7922587084424088,0.27158263325691223
13,16.451281673274213,0.7953179514088521,0.26767855882644653
14,16.62943704979564,0.7984203907571964,0.2639062702655792
15,16.802036178206937,0.8016096092732862,0.2603755295276642
16,16.96025367154168,0.8046249861017226,0.2583216428756714
17,17.111348513273676,0.8074781327961812,0.2559787631034851
18,17.252389991277937,0.8108258068843917,0.25300133228302
19,17.38123723763917,0.8137204664371221,0.2503218650817871
20,17.498569967994808,0.8157945720288965,0.2483203411102295
21,17.609457669674814,0.8171228344131026,0.24665571749210358
22,17.711865384992354,0.8178828426314769,0.24626819789409637
23,17.811965924122976,0.8184198580422617,0.2458934336900711
24,17.90903700905456,0.8195139587042966,0.2449200451374054
25,17.999199732871862,0.8205540821309473,0.2430223822593689
26,18.08532120828184,0.8218354284532561,0.24112771451473236
27,18.171905283062575,0.8232389934511594,0.23867617547512054
28,18.261633416324543,0.8246080196329877,0.2364676296710968
29,18.34897465440241,0.826197678359513,0.23397773504257202
30,18.430491436994135,0.827361458286311,0.23253655433654785
31,18.511603653270733,0.8284924431717503,0.23141930997371674
32,18.583680048318026,0.8293620474209323,0.23051421344280243
33,18.6514755425086,0.8301016154987483,0.2293587028980255
34,18.714652570968425,0.8310708749985946,0.22737114131450653
35,18.77520998542608,0.8319120780968663,0.22590026259422302
36,18.837587665805188,0.8321005086216121,0.22555036842823029
37,18.900465293282988,0.8325050780780107,0.22454974055290222
38,18.968414284736696,0.8330621054906743,0.22269222140312195
39,19.04175119394379,0.8336371374235737,0.2210206538438797
40,19.11422402541201,0.8342485585903493,0.22035039961338043
41,19.174221746204548,0.8349186828184033,0.2200467586517334
42,19.241408240046052,0.8357933363970224,0.21961073577404022
43,19.305814739623287,0.8366549407280292,0.21827377378940582
44,19.363342362880353,0.8374399082167937,0.21664994955062866
45,19.411927807990853,0.8379401896624478,0.2155984342098236
46,19.452595780033796,0.8387923437990246,0.2142312079668045
47,19.502464136610854,0.8393220739692945,0.21311190724372864
48,19.551800820788177,0.839404359693548,0.21145066618919373
49,19.608946214646885,0.8397229411292925,0.20998933911323547
50,19.666407687187096,0.8398879213032248,0.20862530171871185
51,19.72021052923467,0.8402554572212123,0.20736950635910034
52,19.77577999248626,0.8408030956592585,0.2069856971502304
53,19.832282150628807,0.8419028854366996,0.2064308375120163
54,19.886138651590667,0.8427239780905192,0.20622920989990234
55,19.942321511759143,0.8441038300471254,0.2055578976869583
56,19.98670208389203,0.8453411748284863,0.205204576253891
57,20.039304413077662,0.8461170691852914,0.2051066756248474
