step,psnr,ssim,lpips
1,13.159751456159443,0.7176319353098969,0.3912512958049774
2,13.508258631585528,0.7271519826992954,0.37693968415260315
3,13.848982536783947,0.7347308742660646,0.36498668789863586
4,14.182473633598223,0.740131044528589,0.35365504026412964
5,14.516455074334635,0.7441151753654007,0.34409192204475403
6,14.853944565958892,0.7476673447401537,0.33483222126960754
7,15.187886117772955,0.751109501553581,0.3268136978149414
8,15.509254709352756,0.7536634581720181,0.3188648819923401
9,15.808552420730098,0.7556083126314138,0.31116923689842224
10,16.07349944385274,0.7567883882140839,0.3049354553222656
11,16.310415846374518,0.7582778978906869,0.29963186383247375
12,16.518102499022454,0.7603561305957776,0.29455292224884033
13,16.698522218617782,0.762673774205738,0.28908056020736694
14,16.853369524647718,0.7662595912867688,0.28504055738449097
15,16.992678397541148,0.7699741998919548,0.282148152589798
16,17.11596306824267,0.7731940681268785,0.28050023317337036
17,17.231991604716303,0.7758440058969128,0.27966493368148804
18,17.340215623562266,0.778234129464716,0.2786785960197449
19,17.44786397433296,0.7804644317935342,0.27696317434310913
20,17.556979096347046,0.7831812842305078,0.2740047574043274
21,17.664539146835978,0.7868173819807961,0.2706909775733948
22,17.769373722083202,0.7907923462138878,0.26726463437080383
23,17.86704620173029,0.7943295740392363,0.26409393548965454
24,17.9573829234576,0.7975108070511546,0.26114970445632935
25,18.04336205510941,0.8003519280853086,0.2584136128425598
26,18.12539863670529,0.8031450850933238,0.25581374764442444
27,18.204655521968213,0.8057516884796131,0.2531546652317047
28,18.274057710401532,0.8075772096773809,0.25083690881729126
29,18.34155694128007,0.8093001778556834,0.24887984991073608
30,18.410440205682388,0.8108830306383119,0.24725204706192017
31,18.479583874911356,0.8119882325881763,0.24612562358379364
32,18.532517913269956,0.8128089186545789,0.24534453451633453
33,18.583302794116985,0.8133603171145342,0.24420195817947388
34,18.630582694776262,0.8144232406380684,0.24301859736442566
35,18.675686335027688,0.8157575882944254,0.24165166914463043
36,18.72785601276182,0.8167765512355244,0.24008633196353912
37,18.78550608074965,0.8181751781719062,0.23844820261001587
38,18.83998347976569,0.8193521286575978,0.23702684044837952
39,18.895484509481705,0.8203958963550723,0.2358136624097824
40,18.948924712283272,0.8211183742404735,0.23452435433864594
41,18.999751337760568,0.8225127286152537,0.233176589012146
42,19.049890464218656,0.8235456908638329,0.23201937973499298
43,19.085468860271785,0.8236690713496869,0.23141320049762726
44,19.131352105500948,0.8237913565851572,0.23063282668590546
45,19.174028250446014,0.8240728713351277,0.22982603311538696
46,19.207496531304244,0.82416695119371,0.22932180762290955
47,19.22935142925956,0.824250048892292,0.22887259721755981
48,19.246199086114842,0.8243778439130164,0.2280735969543457
49,19.26165706881823,0.8244158441717543,0.22716021537780762
50,19.27982777388271,0.8245811098756977,0.22660017013549805
51,19.295429701287905,0.8249488979542651,0.22608278691768646
52,19.311338108159593,0.8254455972297455,0.22589808702468872
53,19.335032817160226,0.8255763492104223,0.2256658971309662
54,19.367086299442043,0.8256633538547503,0.2262507826089859
55,19.412219607461722,0.8258187386083873,0.22660432755947113
56,19.448865100568714,0.8259560973869711,0.22694194316864014
57,19.478695658193125,0.8261685042762439,0.2268942892551422
58,19.515150958852203,0.8270622247682086,0.22642332315444946
59,19.55462738401211,0.8279502079593873,0.2258204072713852
60,19.606608503718427,0.8288797841428664,0.22528275847434998
61,19.65897719483855,0.8297908160185826,0.22474360466003418
62,19.699492532621512,0.8297933346387488,0.2244226634502411
63,19.744519380595623,0.8298208744315504,0.22411376237869263
64,19.805507886049444,0.8314991309981808,0.22271275520324707
65,19.86269357302578,0.8332960879132765,0.22116491198539734
66,19.90222892419191,0.8343580275129278,0.22009575366973877
67,19.943657953176647,0.8346733113787338,0.2189471423625946
68,19.98640599736396,0.8345539206845073,0.21816375851631165
69,20.023815564301515,0.8342362344684963,0.21761685609817505
70,20.04751972933746,0.8344102851375729,0.21603429317474365
71,20.05370105256532,0.8337779545503886,0.21473895013332367
72,20.04737143315844,0.8332098671566941,0.2135581523180008
73,20.05925560047317,0.8334553037690392,0.21314796805381775
74,20.087453066442574,0.8337519848270816,0.21261703968048096
75,20.12076945810794,0.8343871494975549,0.21207085251808167
76,20.1661782267376,0.8349469478643544,0.2111533284187317
77,20.206878162985124,0.8354528742874043,0.210793137550354
78,20.256041069777822,0.8358571438337626,0.21029993891716003
79,20.30581959256855,0.8361777150558728,0.21039655804634094
80,20.349647310374248,0.836651769782089,0.21040689945220947
81,20.414064933931314,0.8372788147004969,0.2097269594669342
82,20.50061879959308,0.8386450325492686,0.2086707055568695
83,20.560486348724943,0.8397103157733393,0.20800679922103882
84,20.61733783832409,0.840713234363728,0.20749728381633759
85,20.66725709991269,0.8418635399814125,0.20695751905441284
86,20.719843778450908,0.8425239154677177,0.2063070833683014
87,20.75852097497346,0.8431564337886203,0.2060374766588211
88,20.787889776285404,0.8431617272198788,0.20643597841262817
89,20.808455876286096,0.8427571259187222,0.20633792877197266
90,20.820353259608986,0.8418003327627538,0.2063186764717102
91,20.82403038763855,0.8409399291842345,0.20624351501464844
92,20.828707658998432,0.8403951065104631,0.2059209793806076
93,20.851438965851763,0.840141224439185,0.20542563498020172
94,20.929148262034914,0.8410933091849064,0.20383299887180328
95,21.000329803259405,0.8416422540017926,0.20284125208854675
96,21.062760046824923,0.8418302127694405,0.20266830921173096
97,21.080742662813634,0.8414694194158964,0.20311647653579712
98,21.094606446800782,0.8414711743567344,0.2033015787601471
99,21.108736858901192,0.8417820301612992,0.20328079164028168
100,21.140776434223568,0.8425562357918986,0.20350274443626404
101,20.510100121367856,0.826266687386124,0.21567237377166748
102,20.809858021972133,0.8332901156254704,0.2093096673488617
103,21.11954313129862,0.839774411594929,0.20340466499328613
104,21.305123850817495,0.8446610157007162,0.20127663016319275
105,21.388945117602127,0.8473252321708745,0.1997361183166504
106,21.47423280341766,0.84885132039503,0.19924068450927734
107,21.560314997873064,0.8499119619140575,0.19977423548698425
108,21.638296133083372,0.8504481268618296,0.19863411784172058
109,21.682989956955264,0.8505680569092201,0.19769617915153503
110,21.744534912343187,0.8513860004514154,0.19559350609779358
111,21.865153719934384,0.8533627208504209,0.19237549602985382
112,21.929701252560854,0.8543133718361432,0.19068637490272522
113,21.94871275872923,0.8545625511499422,0.1902531385421753
114,21.944574643935226,0.8546098719102678,0.19027885794639587
115,21.94995613333591,0.8545054654159512,0.1902461051940918
116,21.977813848005944,0.8544536377085281,0.19089998304843903
117,22.00740781320509,0.8545059182146625,0.19184890389442444
118,22.040632854082112,0.8547815837433427,0.19217713177204132
119,22.09174237761808,0.855540577052221,0.1923832893371582
120,22.14525166740769,0.8566343316829018,0.19165809452533722
121,22.182071636631324,0.8575665665417961,0.19014713168144226
122,22.221768208008758,0.8582305156391962,0.1887807548046112
123,22.268047424390215,0.858784885692279,0.18729543685913086
124,22.329947043187907,0.8594912030277685,0.18577727675437927
125,22.398483142545285,0.8609010719170113,0.1840251386165619
126,22.430332359332212,0.8616911998523856,0.18257750570774078
127,22.461652339680214,0.8625162505514906,0.18150338530540466
128,22.457051349526076,0.8625304963281183,0.18147607147693634
129,22.469359737729203,0.8625790910979744,0.18080146610736847
130,22.51528121113048,0.863180662153975,0.1797383576631546
131,22.60299027317118,0.8641684991221005,0.17896245419979095
132,22.67096760988433,0.8651062459892257,0.1785275936126709
133,22.70537199780645,0.865806603296574,0.1773250252008438
134,22.715524523263202,0.8662945114610995,0.17694780230522156
135,22.74322887064408,0.8668439075029045,0.17627976834774017
136,22.77202623960553,0.8672008273919087,0.1759798526763916
137,22.79961576154474,0.8675783407304166,0.17650553584098816
138,22.78650252712201,0.8675369649069026,0.17695507407188416
139,22.806434850813485,0.8677484530952267,0.17680723965168
140,22.840058418416955,0.8681711967431037,0.17688676714897156
141,22.886457013101694,0.8687592850865627,0.17598935961723328
142,22.92634191737179,0.8693063551270873,0.17528805136680603
143,22.951287918008276,0.8695920106407584,0.17391341924667358
144,22.982583611819265,0.8701190682571114,0.17340970039367676
145,22.99276974902491,0.8704814790468562,0.17236313223838806
146,23.003803531271686,0.8707225274927061,0.1714450716972351
147,23.01946870396774,0.8710065329392656,0.16966524720191956
148,23.035276206557562,0.8712247933322081,0.16933923959732056
149,23.079301892661505,0.8717503627632687,0.16964317858219147
150,23.078877797852684,0.8718691242010875,0.16969266533851624
151,23.057493118255167,0.8716718472561046,0.1701958179473877
152,23.043711353143973,0.8712949507682263,0.17039278149604797
153,22.977385027564395,0.8702036969080943,0.17105379700660706
154,22.946510716492156,0.8696371606859804,0.17163226008415222
155,22.92685301192078,0.8691877909189066,0.1726323813199997
156,22.917170640208894,0.8690379133688388,0.17351412773132324
157,22.893068585798424,0.8686640327922223,0.17359785735607147
158,22.887193784465147,0.868514699935151,0.17375251650810242
159,22.891604214161028,0.8685671184464367,0.1738625168800354
160,22.926174986623387,0.8690069631967713,0.17358985543251038
161,22.9143764894366,0.8685815117584061,0.17406854033470154
162,22.905734790270387,0.8680359410089457,0.1739673763513565
163,22.910403516994236,0.8679393154995917,0.17405737936496735
164,22.849395132649878,0.8669620485155792,0.17568328976631165
165,22.81996496740686,0.8664467121413155,0.17736929655075073
166,22.791622671261578,0.8660705677244191,0.17762091755867004
167,22.812114429368865,0.8665048492527925,0.17779859900474548
168,22.80290679201776,0.8663976211556735,0.17766913771629333
169,22.83224963058137,0.8668514197878463,0.17715153098106384
170,22.865285845555185,0.8671786373464984,0.17694973945617676
